	Number_of_Jobs	h	Instance	Objective_Function_Value	Initial_Time	1st_job	2nd_job	3th_job	4th_job	5th_job	6th_job	7th_job	8th_job	9th_job	10_job  11_job  12_job  13_job  14_job  15_job  16_job	17_job  18_job  19_job  20_job  21_job  22_job  23_job  24_job	25_job  26_job  27_job  28_job  29_job  30_job  31_job  32_job	33_job  34_job  35_job	
	Jobs_10		0.2	Instance_4	2139				0		6	3	8	4	5	1	7	9	10	2																											
	Jobs_10		0.2	Instance_5	1187				0		6	9	4	3	8	5	1	10	2	7																											
	Jobs_10		0.2	Instance_6	1521				0		9	1	4	8	6	2	10	7	5	3																											
	Jobs_10		0.2	Instance_7	2170				0		8	4	7	6	10	1	2	9	3	5																											
	Jobs_10		0.2	Instance_8	1720				0		4	9	10	7	6	3	1	2	5	8																											
	Jobs_10		0.2	Instance_9	1574				0		10	1	9	6	2	3	8	7	4	5																											
	Jobs_10		0.2	Instance_10	1869				0		7	10	9	8	4	3	2	6	5	1																											
	Jobs_10		0.4	Instance_1	1025				0		9	2	3	1	7	5	4	8	6	10																											
	Jobs_10		0.4	Instance_2	615				0		5	2	9	3	1	7	4	8	6	10																											
	Jobs_10		0.4	Instance_3	917				0		3	2	7	9	8	6	1	10	5	4																											
	Jobs_10		0.4	Instance_4	1230				0		3	4	8	5	6	1	7	9	10	2																											
	Jobs_10		0.4	Instance_5	630				0		7	9	5	4	8	6	1	10	2	3																											
	Jobs_10		0.4	Instance_6	908				0		9	3	6	2	8	5	10	1	7	4																											
	Jobs_10		0.4	Instance_7	1374				0		8	4	1	7	10	6	3	9	5	2																											
	Jobs_10		0.4	Instance_8	1020				0		4	9	10	8	7	3	2	5	6	1																											
	Jobs_10		0.4	Instance_9	876				0		10	6	9	1	2	4	8	7	5	3																											
	Jobs_10		0.4	Instance_10	1136				0		7	10	9	8	3	5	4	6	2	1																											
	Jobs_10		0.6	Instance_1	841				1		4	2	3	7	9	6	5	8	1	10																											
	Jobs_10		0.6	Instance_2	615				26		5	2	4	7	1	9	6	8	3	10																											
	Jobs_10		0.6	Instance_3	793				8		7	2	6	9	1	10	3	5	4	8																											
	Jobs_10		0.6	Instance_4	815				0		5	2	8	4	6	1	7	9	10	3																											
	Jobs_10		0.6	Instance_5	521				5		5	7	9	10	6	3	4	1	2	8																											
	Jobs_10		0.6	Instance_6	755				8		8	4	2	10	6	3	9	5	1	7																											
	Jobs_10		0.6	Instance_7	1101				0		9	7	3	8	10	2	5	1	6	4																											
	Jobs_10		0.6	Instance_8	610				0		5	9	10	2	8	4	3	6	7	1																											
	Jobs_10		0.6	Instance_9	582				3		4	7	5	10	9	6	2	8	3	1																											
	Jobs_10		0.6	Instance_10	710				0		3	10	9	8	4	6	7	5	2	1																											
	Jobs_10		0.8	Instance_1	818				16		4	2	1	3	7	6	9	5	8	10																											
	Jobs_10		0.8	Instance_2	615				52		5	2	4	7	1	9	6	8	3	10																											
	Jobs_10		0.8	Instance_3	793				33		7	2	6	9	1	10	3	5	4	8																											
	Jobs_10		0.8	Instance_4	803				13		6	2	10	1	5	7	4	3	8	9																											
	Jobs_10		0.8	Instance_5	521				24		5	7	9	10	6	3	4	1	2	8																											
	Jobs_10		0.8	Instance_6	755				26		8	4	2	10	6	3	9	5	1	7																											
	Jobs_10		0.8	Instance_7	1083				20		8	6	3	10	7	9	2	4	1	5																											
	Jobs_10		0.8	Instance_8	540				2		10	4	7	2	6	1	8	9	5	3																											
	Jobs_10		0.8	Instance_9	554				11		1	4	7	5	10	9	6	2	8	3																											
	Jobs_10		0.8	Instance_10	671				14		10	9	1	5	8	7	6	3	4	2																											
	Jobs_15		0.2	Instance_1	2906				0		12	1	6	11	9	3	15	10	8	2	5	14	7	13	4																						
	Jobs_15		0.2	Instance_2	3145				0		11	4	8	9	15	7	2	13	3	1	14	12	10	6	5																						
	Jobs_15		0.2	Instance_3	4502				0		5	13	15	10	9	4	1	6	7	11	2	8	14	3	12																						
	Jobs_15		0.2	Instance_4	3670				0		15	8	14	10	7	6	12	11	5	4	9	13	2	1	3																						
	Jobs_15		0.2	Instance_5	2712				0		9	14	11	10	2	4	6	8	7	1	5	3	15	13	12																						
	Jobs_15		0.2	Instance_6	2802				0		4	2	1	13	5	3	10	8	15	11	12	6	14	9	7																						
	Jobs_15		0.2	Instance_7	4800				0		6	4	1	11	8	7	15	9	10	3	12	2	5	14	13																						
	Jobs_15		0.2	Instance_8	3807				0		15	10	8	11	4	12	1	5	14	2	13	3	7	6	9																						
	Jobs_15		0.2	Instance_9	6021				0		6	14	2	13	15	9	5	8	10	12	3	11	1	4	7																						
	Jobs_15		0.2	Instance_10	3369				0		8	6	15	1	2	13	11	12	14	5	4	7	10	9	3																						
	Jobs_15		0.4	Instance_1	1751				0		13	3	7	12	11	6	15	2	10	5	8	14	4	1	9																						
	Jobs_15		0.4	Instance_2	2029				0		12	6	2	10	15	9	4	13	5	3	14	1	11	8	7																						
	Jobs_15		0.4	Instance_3	2813				0		7	13	15	2	11	6	3	8	4	1	10	9	14	5	12																						
	Jobs_15		0.4	Instance_4	2140				0		15	9	14	1	5	8	12	11	7	6	10	13	3	2	4																						
	Jobs_15		0.4	Instance_5	1552				0		3	14	11	10	4	6	8	9	2	1	7	5	15	13	12																						
	Jobs_15		0.4	Instance_6	1760				0		6	3	1	13	8	5	11	10	15	2	12	7	14	4	9																						
	Jobs_15		0.4	Instance_7	2685				0		8	6	2	11	9	5	15	10	1	4	12	3	7	14	13																						
	Jobs_15		0.4	Instance_8	2151				0		15	10	1	11	6	12	2	7	14	3	13	5	4	8	9																						
	Jobs_15		0.4	Instance_9	3564				0		8	14	3	13	15	10	6	9	11	12	4	1	2	7	5																						
	Jobs_15		0.4	Instance_10	2035				0		9	8	15	1	2	13	4	12	14	7	6	3	11	10	5																						
	Jobs_15		0.6	Instance_1	1396				6		14	8	4	2	13	10	5	6	3	11	15	9	1	12	7																						
	Jobs_15		0.6	Instance_2	1720				11		8	12	6	3	7	10	9	2	15	14	4	1	13	11	5																						
	Jobs_15		0.6	Instance_3	1936				0		8	13	15	2	12	7	3	9	10	1	5	11	14	6	4																						
	Jobs_15		0.6	Instance_4	1382				0		15	11	14	2	7	10	13	5	9	8	12	1	4	3	6																						
	Jobs_15		0.6	Instance_5	1176				4		10	9	1	5	8	12	7	6	11	3	4	15	14	2	13																						
	Jobs_15		0.6	Instance_6	1515				6		3	10	11	2	14	5	12	6	1	15	8	7	4	13	9																						
	Jobs_15		0.6	Instance_7	1760				0		8	9	2	13	11	7	15	12	1	6	5	4	10	3	14																						
	Jobs_15		0.6	Instance_8	1844				5		3	7	6	10	13	15	12	5	8	14	2	4	11	9	1																						
	Jobs_15		0.6	Instance_9	2111				0		10	14	4	13	15	2	8	11	6	12	5	1	3	9	7																						
	Jobs_15		0.6	Instance_10	1615				3		4	9	14	5	12	8	10	15	11	2	1	13	7	6	3																						
	Jobs_15		0.8	Instance_1	1396				33		14	8	4	2	13	10	5	6	3	11	15	9	1	12	7																						
	Jobs_15		0.8	Instance_2	1720				40		8	12	6	3	7	10	9	2	15	14	4	1	13	11	5																						
	Jobs_15		0.8	Instance_3	1749				10		10	13	4	7	15	11	14	6	1	8	9	12	5	2	3																						
	Jobs_15		0.8	Instance_4	1253				10		12	1	4	14	13	7	15	5	10	9	6	2	11	8	3																						
	Jobs_15		0.8	Instance_5	1176				38		10	9	1	5	8	12	7	6	11	3	4	15	14	2	13																						
	Jobs_15		0.8	Instance_6	1515				33		3	10	11	2	14	5	12	6	1	15	8	7	4	13	9																						
	Jobs_15		0.8	Instance_7	1610				21		9	3	14	4	12	11	10	6	1	2	13	5	8	15	7																						
	Jobs_15		0.8	Instance_8	1844				40		3	7	6	10	13	15	12	5	8	14	2	4	11	9	1																						
	Jobs_15		0.8	Instance_9	1840				13		12	6	13	3	4	11	9	15	7	14	1	8	10	2	5																						
	Jobs_15		0.8	Instance_10	1615				33		4	9	14	5	12	8	10	15	11	2	1	13	7	6	3																						
	Jobs_20		0.2	Instance_1	4394				0		7	3	1	13	4	6	11	9	20	2	12	5	17	10	8	14	19	15	16	18																	
	Jobs_20		0.2	Instance_2	8430				0		4	5	1	16	13	9	20	14	15	2	17	10	7	19	18	3	11	8	6	12																	
	Jobs_20		0.2	Instance_3	6210				0		20	13	11	14	7	15	1	6	19	2	18	4	3	9	12	10	5	17	8	16																	
	Jobs_20		0.2	Instance_4	9188				0		7	15	2	14	17	9	5	8	10	12	3	11	1	6	4	20	19	18	16	13																	
	Jobs_20		0.2	Instance_5	4215				0		10	9	19	13	2	17	14	15	18	4	7	3	12	11	5	6	1	20	16	8																	
	Jobs_20		0.2	Instance_6	6527				0		15	11	8	7	4	13	17	1	9	10	18	5	16	3	20	19	14	2	12	6																	
	Jobs_20		0.2	Instance_7	10455				0		11	4	8	20	3	18	10	1	16	15	7	2	17	14	19	9	13	12	5	6																	
	Jobs_20		0.2	Instance_8	3920				0		15	13	9	14	5	1	20	3	7	6	8	19	4	18	10	12	17	2	11	16																	
	Jobs_20		0.2	Instance_9	3465				0		16	17	4	19	10	18	2	12	14	13	15	11	20	6	9	7	3	5	8	1																	
	Jobs_20		0.2	Instance_10	4979				0		13	11	2	14	4	9	6	5	19	12	10	18	16	8	7	17	20	1	3	15																	
	Jobs_20		0.4	Instance_1	3066				0		7	4	1	13	8	10	12	6	20	2	3	9	17	5	11	14	19	15	16	18																	
	Jobs_20		0.4	Instance_2	4847				0		7	8	2	16	14	12	20	15	1	5	17	4	10	19	18	6	13	11	9	3																	
	Jobs_20		0.4	Instance_3	3838				0		20	13	1	14	9	15	2	10	19	3	18	7	4	11	5	12	8	17	6	16																	
	Jobs_20		0.4	Instance_4	5118				0		9	15	5	14	17	3	7	11	12	13	6	1	4	8	10	20	19	18	16	2																	
	Jobs_20		0.4	Instance_5	2495				0		12	11	19	1	3	17	15	5	18	6	9	4	14	13	7	8	2	20	16	10																	
	Jobs_20		0.4	Instance_6	3582				0		15	13	11	8	7	4	17	1	6	12	18	10	16	5	20	19	14	3	2	9																	
	Jobs_20		0.4	Instance_7	6238				0		6	7	11	20	10	18	12	2	1	16	5	3	17	15	19	4	14	13	8	9																	
	Jobs_20		0.4	Instance_8	2145				0		15	3	11	14	8	2	20	6	5	9	10	19	7	18	12	13	17	4	1	16																	
	Jobs_20		0.4	Instance_9	2096				0		16	17	7	19	12	18	4	1	14	2	15	13	20	8	6	10	5	9	11	3																	
	Jobs_20		0.4	Instance_10	2925				0		1	12	4	14	7	5	10	8	19	13	3	18	16	11	9	17	20	2	6	15																	
	Jobs_20		0.6	Instance_1	2986				34		3	13	10	11	2	14	1	5	12	6	15	8	7	4	16	18	19	20	17	9																	
	Jobs_20		0.6	Instance_2	3206				0		10	11	2	6	16	9	20	17	1	7	18	5	13	3	19	8	15	14	12	4																	
	Jobs_20		0.6	Instance_3	3583				27		3	7	6	10	13	15	19	12	17	5	8	14	16	2	4	20	18	11	9	1																	
	Jobs_20		0.6	Instance_4	3317				0		12	15	5	6	17	3	10	9	8	14	7	1	4	11	13	20	19	18	16	2																	
	Jobs_20		0.6	Instance_5	2173				13		4	9	17	14	5	8	12	10	15	16	11	20	2	1	13	7	19	6	3	18																	
	Jobs_20		0.6	Instance_6	3010				15		8	19	18	7	6	14	9	2	5	12	20	4	3	10	17	1	13	11	16	15																	
	Jobs_20		0.6	Instance_7	4126				0		9	10	8	20	13	18	14	3	1	17	6	4	2	16	19	5	15	7	11	12																	
	Jobs_20		0.6	Instance_8	1638				13		6	19	17	2	18	3	8	9	13	5	10	11	15	16	4	1	20	14	12	7																	
	Jobs_20		0.6	Instance_9	1965				12		8	10	20	4	7	17	15	16	3	14	18	19	5	12	9	11	1	2	6	13																	
	Jobs_20		0.6	Instance_10	2110				0		1	15	7	5	9	14	12	10	19	16	6	18	4	13	11	2	20	3	8	17																	
	Jobs_20		0.8	Instance_1	2986				77		3	13	10	11	2	14	1	5	12	6	15	8	7	4	16	18	19	20	17	9																	
	Jobs_20		0.8	Instance_2	2980				23		9	3	14	20	12	4	11	10	16	17	6	1	2	19	13	18	5	8	15	7																	
	Jobs_20		0.8	Instance_3	3583				74		3	7	6	10	13	15	19	12	17	5	8	14	16	2	4	20	18	11	9	1																	
	Jobs_20		0.8	Instance_4	3040				24		12	20	6	19	13	3	4	11	10	9	7	14	1	15	8	2	5	17	18	16																	
	Jobs_20		0.8	Instance_5	2173				51		4	9	17	14	5	8	12	10	15	16	11	20	2	1	13	7	19	6	3	18																	
	Jobs_20		0.8	Instance_6	3010				56		8	19	18	7	6	14	9	2	5	12	20	4	3	10	17	1	13	11	16	15																	
	Jobs_20		0.8	Instance_7	3878				32		9	13	8	12	10	11	16	18	3	1	2	19	20	5	7	17	14	6	15	4																	
	Jobs_20		0.8	Instance_8	1638				53		6	19	17	2	18	3	8	9	13	5	10	11	15	16	4	1	20	14	12	7																	
	Jobs_20		0.8	Instance_9	1965				40		8	10	20	4	7	17	15	16	3	14	18	19	5	12	9	11	1	2	6	13																	
	Jobs_20		0.8	Instance_10	1995				32		1	16	18	13	4	11	3	6	19	5	8	15	7	14	2	10	20	12	9	17																	
	Jobs_25		0.2	Instance_1	9418				0		15	12	9	7	5	13	19	1	10	11	23	8	17	4	25	24	14	3	2	6	20	16	21	22	18												
	Jobs_25		0.2	Instance_2	15009				0		12	6	9	25	4	21	11	1	18	17	3	2	19	16	24	10	15	14	7	8	5	13	20	22	23												
	Jobs_25		0.2	Instance_3	6569				0		20	18	14	19	8	1	25	4	3	9	11	24	5	23	15	17	22	2	16	21	7	13	6	10	12												
	Jobs_25		0.2	Instance_4	8001				0		21	22	5	24	12	23	3	14	16	15	18	13	25	7	10	8	4	6	9	11	20	19	1	2	17												
	Jobs_25		0.2	Instance_5	8632				0		1	13	3	17	5	4	6	8	24	14	11	21	19	9	7	20	25	2	10	18	16	12	22	23	15												
	Jobs_25		0.2	Instance_6	11028				0		3	1	24	19	10	20	17	4	6	8	16	15	5	25	12	11	13	7	18	2	21	14	22	9	23												
	Jobs_25		0.2	Instance_7	8370				0		24	9	10	7	6	8	17	13	20	12	22	23	1	11	5	15	3	18	14	19	21	16	2	4	25												
	Jobs_25		0.2	Instance_8	6435				0		23	8	14	2	10	16	12	24	5	17	7	18	4	19	20	6	21	9	25	11	22	15	3	1	13												
	Jobs_25		0.2	Instance_9	6707				0		11	20	17	4	6	2	25	24	9	8	21	12	15	1	10	7	3	22	5	19	23	16	13	14	18												
	Jobs_25		0.2	Instance_10	8074				0		12	22	5	24	7	2	9	19	6	1	25	20	17	8	21	13	10	18	15	3	4	16	11	14	23												
	Jobs_25		0.4	Instance_1	5394				0		16	8	13	9	12	5	19	1	7	14	23	11	18	6	25	24	15	4	2	10	20	17	21	22	3												
	Jobs_25		0.4	Instance_2	8996				0		15	10	8	25	13	21	14	3	1	19	7	4	2	18	24	6	17	16	11	12	9	5	20	22	23												
	Jobs_25		0.4	Instance_3	3784				0		20	18	4	19	9	2	25	6	5	12	14	24	8	23	16	17	22	3	1	21	11	15	10	13	7												
	Jobs_25		0.4	Instance_4	4795				0		21	22	9	24	14	23	6	3	17	16	19	15	25	10	13	8	7	11	12	5	1	20	2	4	18												
	Jobs_25		0.4	Instance_5	5289				0		1	15	6	4	11	7	12	9	24	16	5	21	3	13	10	20	25	2	8	19	18	14	22	23	17												
	Jobs_25		0.4	Instance_6	6723				0		5	2	24	19	13	20	18	8	9	11	1	17	14	25	7	6	15	10	4	3	21	16	22	12	23												
	Jobs_25		0.4	Instance_7	4912				0		24	12	13	10	11	9	18	4	20	15	22	23	3	14	8	17	6	2	16	19	21	1	5	7	25												
	Jobs_25		0.4	Instance_8	3736				0		23	11	15	4	7	17	6	24	9	1	12	18	14	19	20	10	21	13	25	8	22	16	5	2	3												
	Jobs_25		0.4	Instance_9	4135				0		14	20	18	7	11	5	25	24	12	10	21	15	17	3	13	9	6	22	8	19	23	2	4	16	1												
	Jobs_25		0.4	Instance_10	5008				0		5	22	9	24	10	4	13	19	12	1	25	20	17	11	21	7	3	18	2	6	8	16	14	15	23												
	Jobs_25		0.6	Instance_1	4517				12		8	19	25	23	18	7	6	14	1	9	2	5	4	20	12	3	10	17	22	13	21	24	11	16	15												
	Jobs_25		0.6	Instance_2	6156				0		11	13	17	25	16	22	18	4	1	6	9	5	3	20	24	8	19	10	14	15	12	7	21	2	23												
	Jobs_25		0.6	Instance_3	3019				14		19	6	17	2	18	3	9	8	25	24	13	5	21	23	10	11	22	15	16	4	1	20	14	12	7												
	Jobs_25		0.6	Instance_4	3688				3		21	23	8	10	22	24	20	7	25	17	16	3	14	18	19	15	5	12	9	11	1	2	6	4	13												
	Jobs_25		0.6	Instance_5	4179				0		1	18	9	6	12	10	13	15	24	8	7	22	4	16	14	2	25	3	11	21	20	17	23	5	19												
	Jobs_25		0.6	Instance_6	5278				5		11	2	19	20	7	21	1	6	16	15	8	10	13	9	18	24	5	17	22	12	4	23	25	3	14												
	Jobs_25		0.6	Instance_7	4271				22		18	22	9	16	13	8	17	23	24	14	15	2	4	5	6	3	10	19	7	20	21	11	12	1	25												
	Jobs_25		0.6	Instance_8	3051				6		14	10	24	25	17	4	23	5	3	20	9	16	2	11	18	13	7	22	6	12	15	21	1	8	19												
	Jobs_25		0.6	Instance_9	3525				4		2	25	22	11	14	3	23	6	12	4	19	16	5	10	1	9	15	17	24	13	20	18	21	8	7												
	Jobs_25		0.6	Instance_10	4005				5		25	10	19	17	6	13	1	20	16	21	7	3	5	9	14	23	24	22	8	18	12	15	2	4	11												
	Jobs_25		0.8	Instance_1	4517				65		8	19	25	23	18	7	6	14	1	9	2	5	4	20	12	3	10	17	22	13	21	24	11	16	15												
	Jobs_25		0.8	Instance_2	5730				35		25	9	24	13	8	12	10	22	16	11	18	3	1	21	2	19	20	5	7	17	14	23	6	15	4												
	Jobs_25		0.8	Instance_3	3019				62		19	6	17	2	18	3	9	8	25	24	13	5	21	23	10	11	22	15	16	4	1	20	14	12	7												
	Jobs_25		0.8	Instance_4	3688				45		21	23	8	10	22	24	20	7	25	17	16	3	14	18	19	15	5	12	9	11	1	2	6	4	13												
	Jobs_25		0.8	Instance_5	4175				58		1	16	18	13	24	4	11	10	3	6	19	5	7	8	15	14	22	2	21	25	20	12	23	9	17												
	Jobs_25		0.8	Instance_6	5278				62		11	2	19	20	7	21	1	6	16	15	8	10	13	9	18	24	5	17	22	12	4	23	25	3	14												
	Jobs_25		0.8	Instance_7	4271				72		18	22	9	16	13	8	17	23	24	14	15	2	4	5	6	3	10	19	7	20	21	11	12	1	25												
	Jobs_25		0.8	Instance_8	3051				54		14	10	24	25	17	4	23	5	3	20	9	16	2	11	18	13	7	22	6	12	15	21	1	8	19												
	Jobs_25		0.8	Instance_9	3525				54		2	25	22	11	14	3	23	6	12	4	19	16	5	10	1	9	15	17	24	13	20	18	21	8	7												
	Jobs_25		0.8	Instance_10	4005				52		25	10	19	17	6	13	1	20	16	21	7	3	5	9	14	23	24	22	8	18	12	15	2	4	11												
	Jobs_30		0.2	Instance_1	15706				0		4	1	28	23	11	24	21	6	7	9	20	19	12	30	15	14	17	8	22	2	25	18	26	10	27	3	16	5	29	13							
	Jobs_30		0.2	Instance_2	11864				0		29	10	11	7	8	9	20	14	23	13	27	28	2	12	6	17	4	21	15	22	24	18	3	5	30	26	19	25	1	16							
	Jobs_30		0.2	Instance_3	9494				0		28	8	17	3	12	19	15	29	5	20	7	21	11	22	23	6	25	10	30	14	27	18	13	1	2	9	26	4	24	16							
	Jobs_30		0.2	Instance_4	7792				0		6	23	20	5	10	3	30	29	13	12	24	4	18	1	14	11	15	27	7	22	28	19	16	17	21	26	9	2	8	25							
	Jobs_30		0.2	Instance_5	11480				0		3	25	6	29	8	2	10	21	7	1	30	23	19	9	24	13	11	20	17	4	5	18	12	15	27	14	28	26	16	22							
	Jobs_30		0.2	Instance_6	17583				0		15	17	12	28	26	7	6	29	27	25	3	14	8	16	19	21	23	5	10	24	4	22	18	20	30	1	11	13	2	9							
	Jobs_30		0.2	Instance_7	9018				0		18	2	17	24	19	13	23	10	1	9	16	8	5	12	15	28	27	6	30	29	14	22	21	7	20	25	11	3	4	26							
	Jobs_30		0.2	Instance_8	6762				0		18	14	1	4	28	9	21	24	23	20	16	17	27	19	7	12	13	3	10	6	15	22	5	26	11	8	30	29	2	25							
	Jobs_30		0.2	Instance_9	10690				0		18	25	21	10	17	26	13	24	5	23	14	4	8	27	30	29	1	6	2	11	12	19	28	20	9	15	3	16	22	7							
	Jobs_30		0.2	Instance_10	12192				0		9	30	6	5	28	22	4	14	1	27	21	20	12	19	26	16	17	18	25	7	10	23	24	8	11	13	15	2	3	29							
	Jobs_30		0.4	Instance_1	9386				0		6	2	28	23	15	24	22	10	12	11	1	21	16	30	18	9	19	13	4	3	25	20	26	14	27	5	7	8	29	17							
	Jobs_30		0.4	Instance_2	6923				0		29	15	16	12	13	14	21	6	23	17	27	28	5	10	11	19	8	2	18	22	24	1	7	9	30	26	20	25	4	3							
	Jobs_30		0.4	Instance_3	5590				0		28	12	18	4	16	20	17	29	9	1	11	21	15	22	23	10	25	14	30	8	27	19	7	2	3	13	26	6	24	5							
	Jobs_30		0.4	Instance_4	4845				0		17	1	22	8	12	7	30	29	15	14	24	18	21	4	16	13	19	27	9	23	28	3	6	20	2	26	11	5	10	25							
	Jobs_30		0.4	Instance_5	7129				0		17	25	11	29	13	5	15	21	12	1	30	23	6	14	24	9	4	20	2	8	10	19	16	18	27	7	28	26	3	22							
	Jobs_30		0.4	Instance_6	9933				0		9	6	17	28	26	12	15	29	27	25	7	2	13	5	20	21	23	10	16	24	8	22	19	4	30	1	11	18	3	14							
	Jobs_30		0.4	Instance_7	5205				0		20	2	19	24	3	16	23	14	1	13	18	12	8	6	17	28	27	10	30	29	9	22	21	11	5	25	15	4	7	26							
	Jobs_30		0.4	Instance_8	4528				0		20	19	1	9	28	14	2	25	24	22	5	7	27	21	12	17	18	6	15	11	8	23	10	26	16	13	30	29	3	4							
	Jobs_30		0.4	Instance_9	6088				0		20	25	2	14	7	26	17	24	9	23	6	8	11	27	30	29	1	13	3	15	16	21	28	22	12	18	5	19	4	10							
	Jobs_30		0.4	Instance_10	8014				0		12	30	10	9	28	22	7	17	1	27	21	3	8	2	26	19	4	20	25	14	15	23	24	13	16	11	18	5	6	29							
	Jobs_30		0.6	Instance_1	7441				0		11	29	2	19	20	7	26	21	1	27	16	28	15	8	10	9	18	24	5	13	30	17	22	12	4	6	23	25	3	14							
	Jobs_30		0.6	Instance_2	5720				6		22	18	26	30	9	29	16	27	13	8	23	17	24	14	15	6	4	5	2	3	10	19	7	20	21	28	11	12	1	25							
	Jobs_30		0.6	Instance_3	4530				4		14	10	24	29	25	17	4	30	28	23	7	5	20	9	16	11	2	26	18	13	3	22	6	12	15	27	21	1	8	19							
	Jobs_30		0.6	Instance_4	4165				10		2	25	11	22	14	3	28	23	6	12	4	19	27	29	5	16	10	1	9	15	17	24	13	20	30	18	26	21	8	7							
	Jobs_30		0.6	Instance_5	5962				17		25	10	19	6	17	29	13	26	1	20	16	21	7	3	5	9	14	23	24	22	8	18	30	12	15	2	28	27	4	11							
	Jobs_30		0.6	Instance_6	7061				1		4	26	12	29	20	17	24	14	2	11	21	1	28	3	18	7	30	6	13	19	27	23	15	16	22	10	5	9	8	25							
	Jobs_30		0.6	Instance_7	4848				29		9	2	5	7	25	28	14	29	13	21	15	18	24	12	10	8	27	6	11	1	3	23	22	4	26	30	17	16	20	19							
	Jobs_30		0.6	Instance_8	3647				2		5	3	7	29	30	9	8	11	18	12	21	4	23	20	15	26	6	19	25	16	17	2	1	14	10	22	24	13	28	27							
	Jobs_30		0.6	Instance_9	4947				16		17	3	19	29	27	24	8	11	28	5	12	9	18	4	30	13	25	20	21	7	26	1	22	10	2	6	14	23	16	15							
	Jobs_30		0.6	Instance_10	7495				23		5	9	14	6	12	17	28	29	7	3	4	13	26	20	24	1	21	25	8	27	16	18	11	22	23	19	15	10	30	2							
	Jobs_30		0.8	Instance_1	7415				62		11	29	2	19	20	7	26	21	1	27	16	28	15	8	10	13	9	18	24	5	30	17	22	12	4	6	23	25	3	14							
	Jobs_30		0.8	Instance_2	5720				67		22	18	26	30	9	29	16	27	13	8	23	17	24	14	15	6	4	5	2	3	10	19	7	20	21	28	11	12	1	25							
